Name / Description,Src / Author
"[tut_desc name=""Tip of the Day #69 - Changing the Color of Your Animation Set Labels"" desc=""In today's Tip I show you an organizational method to keep your more complex scenes with lots of animation sets more easily managed by changing the color of the labels in the Animation Set Editor."" link=""https://www.youtube.com/watch?v=eVhozhluPmI"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #70 - Replacing the Pyro's mask and using Body Groups"" desc=""In today's tip of the day, I show you how to use Body Groups and Locks to replace the Pyro's mask with the Last Breath or other Pyro masks."" link=""https://www.youtube.com/watch?v=_qGIKbY4wD4"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #71 - Using the 'Import Sequence' dialog for fun and profit!"" desc=""In today's Tip of the Day I discuss how to use the various features of the 'Import Sequence' dialog to adjust how your imported sequences affect the models you're working with."" link=""https://www.youtube.com/watch?v=YjuYUeycguM"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #72 - Applying Cloaking Effects to Models"" desc=""In today's Tip of the Day I show you how to apply the Spy's cloaking effect to models in Source Filmmaker- without having to download scripts or extra files, and without having to go through all the hassle of the way it used to be."" link=""https://www.youtube.com/watch?v=Se9Dq3Tfnk8"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #73 - Quickly adding TF2 items to your models"" desc=""In today's Tip of the Day, I discuss how you can quickly and easily add TF2 items to your models without having to go through a bunch of extra steps, thanks to Valve's addition of a fine feature to SFM."" link=""https://www.youtube.com/watch?v=0C_VYc4diVU"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #74 - Getting the new DLC (Portal 2, DoD, Blade Symphony) into SFM easily"" desc=""In today's Tip of the Day I show you how to add the new free DLC included with Source Filmmaker- Portal 2, Day of Defeat, Blade Symphony"" link=""https://www.youtube.com/watch?v=V-SHm3y-GIk"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #75 - Using Slugs"" desc=""In today's Tip of the Day I show you how you can put slugs (blank shots) to use in your animations."" link=""https://www.youtube.com/watch?v=WPeJIiRReUY"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How To - Create a Simple Idle Animation in Source Filmmaker"" desc=""How To - Create a Simple Idle Animation in Source Filmmaker"" link=""https://www.youtube.com/watch?v=ZDxqo1gXsIk"" /]","[author name=""GamingPrower"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Run Cycle Tutorial - Copy Paste method - Part 1"" desc=""Part 1 of how to copy and paste a run cycle"" link=""https://www.youtube.com/watch?v=mKFgEGXEDbU"" /]","[author name=""Will Hurrell"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Run Cycle Tutorial - Copy Paste method - Part 2"" desc=""Part 2 of how to copy and paste a run cycle"" link=""https://www.youtube.com/watch?v=9-IbrC-NLos"" /]","[author name=""Will Hurrell"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Basic Pose to Pose Animation"" desc=""Basic Pose to Pose Animation"" link=""https://www.youtube.com/watch?v=ZCPiZnhQzAI"" /]","[author name=""WreptileTF2"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How To Make Smooth Animations In Source Filmmaker"" desc=""How To Make Smooth Animations In Source Filmmaker"" link=""https://www.youtube.com/watch?v=YururxjuSSg"" /]","[author name=""Jamie H"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""By Hand Animation"" desc=""'By Hand' Animation"" link=""https://www.youtube.com/watch?v=9F_93EJAzZY"" /]","[author name=""Bromine And Barium"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Cinematography"" desc=""Cinematography in SFM"" link=""https://www.youtube.com/watch?v=IBxc5fyA1A4"" /]","[author name=""Bromine And Barium"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Moving Camera Tutorial"" desc=""How to create a moving camera in Source Filmmaker using keyframing/bookmarking in the Graph Editor."" link=""https://www.youtube.com/watch?v=rUd8r56jetc"" /]","[author name=""Chubzdoomer"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Item Lock Tutorial"" desc=""How to lock items to parts of your character's body so that they move together."" link=""https://www.youtube.com/watch?v=N5im1NRa_hk"" /]","[author name=""Chubzdoomer"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Depth of Field Tutorial"" desc=""How to create a depth of field effect so that the camera focuses on an object(s) and everything in front of or behind the object(s) is blurred."" link=""https://www.youtube.com/watch?v=cOT95RlDLJk"" /]","[author name=""Chubzdoomer"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Cloaking Character Model Tutorial"" desc=""How to create a depth of field effect so that the camera focuses on an object(s) and everything in front of or behind the object(s) is blurred."" link=""https://youtu.be/tailEp6JpKg"" download_link=""https://mega.nz/#F!MMZDFIqS!4PCzdHMSrs82R6nqEZzDvQ"" /]","[author name=""Tyrel Arington"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Destructable Environments"" desc=""I show you how to make walls, floors, and just about anything break into pieces"" link=""https://youtu.be/64NkEFWEJp8"" /]","[author name=""Columbidae SFM"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Add a Mirror to your Map"" desc=""A very short but informative tutorial. Please note, Hammer Knowledge is required to do this, so if you're new to hammer, get acquainted first."" link=""https://youtu.be/mYBofKeHB-g"" /]","[author name=""Columbidae SFM"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Blood and explosion particles"" desc=""How to insert blood or explosion particles into your SFM short film/movie."" link=""https://youtu.be/gNJQFSsxmcc"" /]","[author name=""JasonChang55"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make pictures in SFM"" desc=""How to make pictures in SFM"" link=""https://www.youtube.com/watch?v=CNdloPlk4WY"" /]","[author name=""Source Nick"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Source Movie Pro Tutorial"" desc=""how to make a movie in the source film maker program"" link=""https://www.youtube.com/watch?v=uUiO8FyATwE"" /]","[author name=""Smug Pug Mug"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Using Workshop Materials That Replace Original TF2 Materials - Method 1"" desc=""This video shows ONE (and the easiest) way of fixing the user problem in using the new material downloaded via the Workshop."" link=""https://www.youtube.com/watch?v=2yxoqME7Q_I"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Using Workshop Materials That Replace Original TF2 Materials - Method 2"" desc=""This video shows how to fix Community TF Items that are supposed to be paintable, but remain black when painted by replacing the original TF2 Materials with Workshop material fixes."" link=""https://www.youtube.com/watch?v=lQ2F3MqEhro"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Using Workshop Materials That Replace Original TF2 Materials - Method 3"" desc=""This video shows how to fix Community TF Items that are supposed to be paintable, but remain black when painted by replacing the original TF2 Materials with Workshop material fixes."" link=""https://www.youtube.com/watch?v=SrnX03_BL3c"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Save/Upload your Animation"" desc=""Save/Upload your Animation"" link=""https://youtu.be/D0MPGzQ0eKE"" /]","[author name=""Paratela"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Downloading and installing models"" desc=""Downloading and installing models"" link=""https://www.youtube.com/watch?v=9rpRN5M-fbM"" /]","[author name=""Shadow24601 CyberStorm"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to fix weird reflective lights"" desc=""How to fix weird reflective lights"" link=""https://www.youtube.com/watch?v=PwRjPu0E-U4"" /]","[author name=""The Imperfect Animator"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""A Very Crude Model Color Animation"" desc=""In this tut I will try to explain a very crude way to animate a model's color. This tutorial assumes you already know how to get a color proxy working on a model."" link=""https://facepunch.com/showthread.php?t=1207260"" /]","[author name=""Turk645"" alt=""facepunch"" img=""https://s5.postimg.cc/41jnlxdz7/fp_author.png""]"
"[tut_desc name=""Applying a particle system to a model"" desc=""In this tutorial I will try to explain how to apply a particle system to a model."" link=""https://facepunch.com/showthread.php?t=1199341"" /]","[author name=""Turk645"" alt=""facepunch"" img=""https://s5.postimg.cc/41jnlxdz7/fp_author.png""]"
"[tut_desc name=""Using Render Target Cameras with the SFM"" desc=""how to use RT cameras with the SFM, and now I'm here to share my knowledge with you."" link=""https://facepunch.com/showthread.php?t=1241804"" /]","[author name=""Pw0nageXD"" alt=""facepunch"" img=""https://s5.postimg.cc/41jnlxdz7/fp_author.png""]"
"[tut_desc name=""Creating animation presets"" desc=""Animation presets are sliders that can control various aspects of a model, normally they control facial expression, phonemes, and visemes."" link=""https://facepunch.com/showthread.php?t=1247610"" /]","[author name=""shad0w440"" alt=""facepunch"" img=""https://s5.postimg.cc/41jnlxdz7/fp_author.png""]"
"[tut_desc name=""Baking Cloth Physics from Maya to Source Filmmaker"" desc=""So me and Narry Gewman/SmellyFeetYouHave have figured out a way to make cloth-like simulations in Source using Maya to pre-bake them"" link=""https://facepunch.com/showthread.php?t=1251298"" /]","[author name=""Gamerman12"" alt=""facepunch"" img=""https://s5.postimg.cc/41jnlxdz7/fp_author.png""]"
"[tut_desc name=""How to scale Dota 2 models for Source Filmmaker"" desc=""creating dota 2 videos with proper sized props!"" link=""https://www.youtube.com/watch?v=Ru0k4SgVyww"" /]","[author name=""FrozenShield"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Fixing Eye Movement on Gmod Models"" desc=""This is an updated tutorial regarding fixing the eye movement on Garry's Mod models."" link=""https://www.youtube.com/watch?v=1Ex3zl22ib4"" /]","[author name=""FrozenShield"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Setting up your Kinects and Calibrating"" desc=""how to record motion and import it as an animation into Source Filmmaker."" link=""https://www.youtube.com/watch?v=VfBQNCqiM2M"" /]","[author name=""FrozenShield"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Material system basics"" desc=""The basics of materials in SFM"" link=""http://poninnahka.deviantart.com/journal/Material-system-basics-tutorial-319898433"" /]","[author name=""Poninnahka"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""Dry to wet material animation"" desc=""how to make your models look wet. Not only that, but I will teach you how to animate the effect in real time."" link=""https://www.youtube.com/watch?v=TDPPJU4eR3I"" /]","[author name=""All Source Knowledge"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Rendering a scene with multiple maps"" desc=""how to use multiple maps in a single instance of SFM."" link=""https://www.youtube.com/watch?v=T011dfEdOOw"" /]","[author name=""All Source Knowledge"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Poster Fixing"" desc=""Here's a little Quick Tip on how to fix those weird facial behaviors on the pony models when you try to export a poster!"" link=""https://www.youtube.com/watch?v=yxlHv8-NxP0"" /]","[author name=""EpicLPer"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Setting up lighting for SFM anthro pics"" desc=""This is a small tutorial to help you guys set up your lights for a SFM picture, i used my Umbra picture as an example!"" link=""http://generalthunderbat.deviantart.com/art/Tutorial-Setting-up-lighting-for-SFM-anthro-pics-529538923"" download_link=""https://mega.nz/#F!YMZX2LxL!nTRAOik3P5wJDd-zRlKeyA"" /]","[author name=""GeneralThunderbat"" alt=""deviant"" img=""https://s5.postimg.cc/j40hacnwj/deviant_author.png""]"
"[tut_desc name=""How to make MLP anthro models in SFM"" desc=""How to make MLP anthro models in SFM"" link=""http://generalthunderbat.deviantart.com/art/TUTORIAL-How-to-make-MLP-anthro-models-in-SFM-520120227"" download_link=""https://mega.nz/#F!xNRWjBJA!rbPSFmbkF0oRmwZsdubxdw"" /]","[author name=""GeneralThunderbat"" alt=""deviant"" img=""https://s5.postimg.cc/j40hacnwj/deviant_author.png""]"
"[tut_desc name=""SFM Rim Light Tutorial"" desc=""How to make Rim Lighting in SFM"" link=""http://www.deviantart.com/art/SFM-Rim-Light-Tutorial-456051630"" download_link=""https://mega.nz/#F!8QAU2B7b!UX71C376DSIft-scH5FW4A"" /]","[author name=""Py-Bun"" alt=""deviant"" img=""https://s5.postimg.cc/j40hacnwj/deviant_author.png""]"
"[tut_desc name=""A Newb's Guide to Pony SFM"" desc=""This tutorial is to help all those getting their feet wet with Pony SFM.  It covers the basics from loading a map to working on a pony model."" link=""http://www.deviantart.com/art/Tutorial-A-Newb-s-Guide-to-Pony-SFM-438768331"" download_link=""https://mega.nz/#F!YQIEGaha!u_7pNgrGNRJSkOJtxUuzWg"" /]","[author name=""The4thaggie"" alt=""deviant"" img=""https://s5.postimg.cc/j40hacnwj/deviant_author.png""]"
